"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2017-01-19,62.3000,62.3000000000,,,7775350500.9955390,484404336212.02207970000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-20,62.7400,62.7400000000,,,7775350501.0054640,487825490433.08281136000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-23,62.9600,62.9600000000,,,7775350500.9921960,489536067542.46866016000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-24,63.5200,63.5200000000,,,7775350501.0054220,493890263823.86440544000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-25,63.6800,63.6800000000,,,7775350500.9914980,495134319903.13859264000000000,7789000000,7876000000,7789000000,7876000000,7775350501,7789000000,7876000000,7789000000,7876000000,7775350501
2017-01-26,64.2700,64.2700000000,,,7727529820.0071570,496648341531.85998039000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-01-27,65.7800,65.7800000000,,,7727529819.9973530,508316911559.42588034000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-01-30,65.1300,65.1300000000,,,7727529820.0008230,503294017176.65360199000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-01-31,64.6500,64.6500000000,,,7727529819.9942320,499584802862.62709880000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-01,63.5800,63.5800000000,,,7727529820.0030200,491316345955.79201160000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-02,63.1700,63.1700000000,,,7727529820.0010250,488148058729.46474925000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-03,63.6800,63.6800000000,,,7727529820.0049440,492089098937.91483392000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-06,63.6400,63.6400000000,,,7727529819.9971580,491779997744.61913512000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-07,63.4300,63.4300000000,,,7727529819.9996480,490157216482.57767264000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-08,63.3400,63.3400000000,,,7727529820.0083200,489461738799.32698880000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-09,64.0600,64.0600000000,,,7727529819.9922270,495025560268.70206162000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-10,64.0000,64.0000000000,,,7727529819.9977320,494561908479.85484800000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-13,64.7200,64.7200000000,,,7727529819.9991720,500125729950.34641184000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-14,64.5700,64.5700000000,,,7727529819.9980410,498966600477.27350737000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-15,64.5300,64.5300000000,,,7727529820.0066730,498657499285.03060869000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-16,64.5200,64.5200000000,,,7727529819.9960100,498580223986.14256520000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-17,64.6200,64.6200000000,,,7727529819.9997600,499352976968.38449120000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-21,64.4900,64.4900000000,,,7727529819.9984170,498348398091.69791233000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-22,64.3600,64.3600000000,,,7727529819.9967580,497343819214.99134488000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-23,64.6200,64.6200000000,,,7727529819.9997600,499352976968.38449120000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-24,64.6200,64.6200000000,,,7727529819.9997600,499352976968.38449120000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-27,64.2300,64.2300000000,,,7727529819.9954040,496339240338.30479892000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
2017-02-28,63.9800,63.9800000000,,,7727529820.0031210,494407357883.79968158000000000,7755000000,7830000000,7755000000,7830000000,7727529820,7755000000,7830000000,7755000000,7830000000,7727529820
