"m_date","m_close","m_close_split_adjusted","s_split_date_numerator","s_split_date_denominator","m_shares_outstanding","c_market_cap","fis_weighted_average_basic_shares_outstanding","fis_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_shares_outstanding","fis_adjusted_weighted_average_diluted_shares_outstanding","fis_adjusted_weighted_average_basic_and_diluted_shares_outstanding","c_normalized_weighted_average_basic_shares_outstanding","c_normalized_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_shares_outstanding","c_normalized_adjusted_weighted_average_diluted_shares_outstanding","c_normalized_adjusted_weighted_average_basic_and_diluted_shares_outstanding"
2007-03-30,33.690,24.3624773878,,,,,,,,,,,,,,
2007-04-02,33.960,24.5577243126,,,,,,,,,,,,,,
2007-04-03,34.550,24.9843750000,,,,,,,,,,,,,,
2007-04-04,34.810,25.1723905572,,,,,,,,,,,,,,
2007-04-05,34.710,25.1000768813,,,,,,,,,,,,,,
2007-04-09,35.060,25.3531747467,,,,,,,,,,,,,,
2007-04-10,34.910,25.2447042330,,,,,,,,,,,,,,
2007-04-11,34.620,25.0349945731,,,,,,,,,,,,,,
2007-04-12,34.870,25.2157787627,,,,,,,,,,,,,,
2007-04-13,34.470,24.9265240593,,,,,,,,,,,,,,
2007-04-16,34.980,25.2953238061,,,,,,,,,,,,,,
2007-04-17,35.560,25.7147431259,,,,,,,,,,,,,,
2007-04-18,35.480,25.6568921852,,,,,,,,,,,,,,
2007-04-19,35.240,25.4833393632,,,,,,,,,,,,,,
2007-04-20,35.480,25.6568921852,,,,,,,,,,,,,,
2007-04-23,35.400,25.5990412446,,,,,,,,,,,,,,
2007-04-24,35.340,25.5556530391,,,,,,,,,,,,,,
2007-04-25,35.170,25.4327197902,,,,,,,,,,,,,,
2007-04-26,35.070,25.3604061143,,,,,,,,,,,,,,
2007-04-27,34.710,25.1000768813,,,,,,,,,,,,,,
2007-04-30,34.370,24.8542103835,,,,,,,,,,,,,,
2007-05-01,35.990,26.0256919320,,,,,,,,,,,,,,
2007-05-02,36.380,26.3077152677,,,,,,,,,,,,,,
2007-05-03,36.450,26.3583348408,,,,,,,,,,,,,,
2007-05-04,37.000,26.7560600579,,,,,,,,,,,,,,
2007-05-07,37.230,26.9223815123,,,,,,,,,,,,,,
2007-05-08,37.340,27.0019265557,,,,,,,,,,,,,,
2007-05-09,37.440,27.0742402315,,,,,,,,,,,,,,
2007-05-10,36.010,26.0401546671,,,,,,,,,,,,,,
2007-05-11,36.210,26.1847820188,,,,,,,,,,,,,,
2007-05-14,35.910,25.9678409913,,,,,,,,,,,,,,
2007-05-15,37.780,27.3201067294,,,,,,,,,,,,,,
2007-05-16,37.820,27.3490321997,,,,,,,,,,,,,,
2007-05-17,37.630,27.2116362156,,,,,,,,,,,,,,
2007-05-18,38.000,27.4791968162,,,,,,,,,,,,,,
2007-05-21,38.320,27.7106005789,,,,,,,,,,,,,,
2007-05-22,38.540,27.8696906657,,,,,,,,,,,,,,
2007-05-23,38.580,27.8986161360,,,,,,,,,,,,,,
2007-05-24,37.680,27.2477930535,,,,,,,,,,,,,,
2007-05-25,38.370,27.7467574168,,,,,,,,,,,,,,
2007-05-29,38.320,27.7106005789,,,,,,,,,,,,,,
2007-05-30,38.290,27.6889064761,,,,,,,,,,,,,,
2007-05-31,38.170,27.6021300651,,,,,,,,,,,,,,
2007-06-01,38.280,27.6816751085,,,,,,,,,,,,,,
2007-06-04,38.490,27.8335338278,,,,,,,,,,,,,,
2007-06-05,38.470,27.8190710926,,,,,,,,,,,,,,
2007-06-06,38.370,27.7467574168,,,,,,,,,,,,,,
2007-06-07,37.260,26.9440756151,,,,,,,,,,,,,,
2007-06-08,37.530,27.1393225398,,,,,,,,,,,,,,
2007-06-11,37.710,27.2694871563,,,,,,,,,,,,,,
2007-06-12,37.470,27.0959343343,,,,,,,,,,,,,,
2007-06-13,38.470,27.8190710926,,,,,,,,,,,,,,
2007-06-14,38.850,28.0938630608,,,,,,,,,,,,,,
2007-06-15,38.720,27.9998552822,,,,,,,,,,,,,,
2007-06-18,38.900,28.1300198987,,,,,,,,,,,,,,
2007-06-19,39.310,28.4265059696,,,,,,,,,,,,,,
2007-06-20,38.740,28.0143180174,,,,,,,,,,,,,,
2007-06-21,39.140,28.3035727207,,,,,,,,,,,,,,
2007-06-22,38.650,27.9492357091,,,,,,,,,,,,,,
2007-06-25,38.480,27.8263024602,,,,,,,,,,,,,,
2007-06-26,38.400,27.7684515195,,,,,,,,,,,,,,
2007-06-27,38.490,27.8335338278,,,,,,,,,,,,,,
2007-06-28,38.480,27.8263024602,,,,,,,,,,,,,,
2007-06-29,38.440,27.7973769899,,,,,,,,,,,,,,
2007-07-02,39.200,28.3469609262,,,,,,,,,,,,,,
2007-07-03,39.680,28.6940665702,,,,,,,,,,,,,,
2007-07-05,39.570,28.6145215268,,,,,,,,,,,,,,
2007-07-06,39.820,28.7953057164,,,,,,,,,,,,,,
2007-07-09,39.880,28.8386939219,,,,,,,,,,,,,,
2007-07-10,39.700,28.7085293054,,,,,,,,,,,,,,
2007-07-11,39.890,28.8459252894,,,,,,,,,,,,,,
2007-07-12,40.400,29.2147250362,,,,,,,,,,,,,,
2007-07-13,39.960,28.8965448625,,,,,,,,,,,,,,
2007-07-16,39.840,28.8097684515,,,,,,,,,,,,,,
2007-07-17,39.800,28.7808429812,,,,,,,,,,,,,,
2007-07-18,39.620,28.6506783647,,,,,,,,,,,,,,
2007-07-19,39.880,28.8386939219,,,,,,,,,,,,,,
2007-07-20,39.380,28.4771255427,,,,,,,,,,,,,,
2007-07-23,39.830,28.8025370839,,,,,,,,,,,,,,
2007-07-24,39.190,28.3397295586,,,,,,,,,,,,,,
2007-07-25,39.150,28.3108040883,,,,,,,,,,,,,,
2007-07-26,38.440,27.7973769899,,,,,,,,,,,,,,
2007-07-27,37.640,27.2188675832,,,,,,,,,,,,,,
2007-07-30,38.090,27.5442791245,,,,,,,,,,,,,,
2007-07-31,38.150,27.5876673300,,,,,,,,,,,,,,
2007-08-01,38.160,27.5948986975,,,,,,,,,,,,,,
2007-08-02,38.620,27.9275416064,,,,,,,,,,,,,,
2007-08-03,37.980,27.4647340810,,,,,,,,,,,,,,
2007-08-06,38.310,27.7033692113,,,,,,,,,,,,,,
2007-08-07,38.300,27.6961378437,,,,,,,,,,,,,,
2007-08-08,38.480,27.8263024602,,,,,,,,,,,,,,
2007-08-09,35.890,25.9533782562,,,,,,,,,,,,,,
2007-08-10,35.750,25.8521391100,,,,,,,,,,,,,,
2007-08-13,36.330,26.2715584298,,,,,,,,,,,,,,
2007-08-14,36.330,26.2715584298,,,,,,,,,,,,,,
2007-08-15,32.390,23.4223996020,,,,,,,,,,,,,,
2007-08-16,32.780,23.7044229378,,,,,,,,,,,,,,
2007-08-17,33.830,24.4637165340,,,,,,,,,,,,,,
2007-08-20,33.600,24.2973950796,,,,,,,,,,,,,,
2007-08-21,33.940,24.5432615774,,,,,,,,,,,,,,
2007-08-22,34.380,24.8614417511,,,,,,,,,,,,,,
2007-08-23,34.640,25.0494573082,,,,,,,,,,,,,,
2007-08-24,35.200,25.4544138929,,,,,,,,,,,,,,
2007-08-27,35.140,25.4110256874,,,,,,,,,,,,,,
2007-08-28,34.670,25.0711514110,,,,,,,,,,,,,,
2007-08-29,35.620,25.7581313314,,,,,,,,,,,,,,
2007-08-30,35.830,25.9099900507,,,,,,,,,,,,,,
2007-08-31,36.400,26.3221780029,,,,,,,,,,,,,,
2007-09-04,36.460,26.3655662084,,,,,,,,,,,,,,
2007-09-05,36.160,26.1486251809,,,,,,,,,,,,,,
2007-09-06,36.580,26.4523426194,,,,,,,,,,,,,,
2007-09-07,36.280,26.2354015919,,,,,,,,,,,,,,
2007-09-10,36.100,26.1052369754,,,,,,,,,,,,,,
2007-09-11,36.310,26.2570956946,,,,,,,,,,,,,,
2007-09-12,36.290,26.2426329595,,,,,,,,,,,,,,
2007-09-13,36.340,26.2787897974,,,,,,,,,,,,,,
2007-09-14,36.160,26.1486251809,,,,,,,,,,,,,,
2007-09-17,36.030,26.0546174023,,,,,,,,,,,,,,
2007-09-18,37.200,26.9006874096,,,,,,,,,,,,,,
2007-09-19,37.260,26.9440756151,,,,,,,,,,,,,,
2007-09-20,37.020,26.7705227931,,,,,,,,,,,,,,
2007-09-21,36.910,26.6909777496,,,,,,,,,,,,,,
2007-09-24,36.560,26.4378798842,,,,,,,,,,,,,,
2007-09-25,36.770,26.5897386035,,,,,,,,,,,,,,
2007-09-26,36.930,26.7054404848,,,,,,,,,,,,,,
2007-09-27,36.980,26.7415973227,,,,,,,,,,,,,,
2007-09-28,36.880,26.6692836469,,,,,,,,,,,,,,
2007-10-01,37.010,26.7632914255,,,,,,,,,,,,,,
2007-10-02,37.000,26.7560600579,,,,,,,,,,,,,,
2007-10-03,36.830,26.6331268090,,,,,,,,,,,,,,
2007-10-04,37.200,26.9006874096,,,,,,,,,,,,,,
2007-10-05,37.790,27.3273380970,,,,,,,,,,,,,,
2007-10-08,37.890,27.3996517728,,,,,,,,,,,,,,
2007-10-09,38.160,27.5948986975,,,,,,,,,,,,,,
2007-10-10,37.870,27.3851890376,,,,,,,,,,,,,,
2007-10-11,37.290,26.9657697178,,,,,,,,,,,,,,
2007-10-12,37.610,27.1971734805,,,,,,,,,,,,,,
2007-10-15,38.180,27.6093614327,,,,,,,,,,,,,,
2007-10-16,38.300,27.6961378437,,,,,,,,,,,,,,
2007-10-17,38.370,27.7467574168,,,,,,,,,,,,,,
2007-10-18,38.430,27.7901456223,,,,,,,,,,,,,,
2007-10-19,37.300,26.9730010854,,,,,,,,,,,,,,
2007-10-22,36.600,26.4668053546,,,,,,,,,,,,,,
2007-10-23,37.330,26.9946951881,,,,,,,,,,,,,,
2007-10-24,36.900,26.6837463821,,,,,,,,,,,,,,
2007-10-25,36.240,26.2064761216,,,,,,,,,,,,,,
2007-10-26,36.030,26.0546174023,,,,,,,,,,,,,,
2007-10-29,36.030,26.0546174023,,,,,,,,,,,,,,
2007-10-30,35.860,25.9316841534,,,,,,,,,,,,,,
2007-10-31,36.850,26.6475895441,,,561442901.82630940,14961100000.315925161731544540,,,,,,,,,,
2007-11-01,36.260,26.2209388567,,,561442901.80075140,14721559999.645724785516924380,,,,,,,,,,
2007-11-02,36.020,26.0473860347,,,561442901.79405930,14624119999.472023786243657710,,,,,,,,,,
2007-11-05,35.690,25.8087509045,,,561442901.81195990,14490139999.964524758042729550,,,,,,,,,,
2007-11-06,36.130,26.1269310781,,,561442901.79422720,14668779999.466240882852344320,,,,,,,,,,
2007-11-07,35.090,25.3748688495,,,561442901.81081490,14246539999.932134148220457550,,,,,,,,,,
2007-11-08,34.980,25.2953238061,,,561442901.79770450,14201879999.609339125183097450,,,,,,,,,,
2007-11-09,33.390,24.1455363603,,,561442901.83407500,13556340000.467001470017222500,,,,,,,,,,
2007-11-12,33.510,24.2323127713,,,561442901.80740900,13605059999.823408963662561700,,,,,,,,,,
2007-11-13,33.910,24.5215674747,,,561442901.80179360,13767459999.724047967882621920,,,,,,,,,,
2007-11-14,34.200,24.7312771346,,,561442901.82863740,13885200000.378052658094394040,,,,,,,,,,
2007-11-15,33.700,24.3697087554,,,561442901.80790910,13682199999.845384883237334140,,,,,,,,,,
2007-11-16,36.720,26.5535817656,,,561442901.81998050,14908320000.192585258547570800,,,,,,,,,,
2007-11-19,35.800,25.8882959479,,,561442901.82476650,14534800000.287320097813665350,,,,,,,,,,
2007-11-20,36.510,26.4017230463,,,561442901.82573010,14823060000.313926727493603630,,,,,,,,,,
2007-11-21,36.700,26.5391190304,,,561442901.82609440,14900200000.335900802346869760,,,,,,,,,,
2007-11-22,36.700,26.5391190304,,,561442901.82609440,14900200000.335900802346869760,,,,,,,,,,
2007-11-23,36.910,26.6909777496,,,561442901.82037250,14985460000.158419733483726000,,,,,,,,,,
2007-11-26,36.540,26.4234171491,,,561442901.80752330,14835239999.861378552617824030,,,,,,,,,,
2007-11-27,36.830,26.6331268090,,,561442901.83240510,14952980000.515383493758325900,,,,,,,,,,
2007-11-28,37.950,27.4430399783,,,561442901.80431830,15407699999.748668310478292890,,,,,,,,,,
2007-11-29,37.470,27.0959343343,,,561442901.82116020,15212820000.204998661440654860,,,,,,,,,,
2007-11-30,37.830,27.3562635673,,,561442901.81583380,15358980000.063685197211914740,,,,,,,,,,
2007-12-03,37.750,27.2984126266,,,561442901.82756360,15326500000.364506394154551760,,,,,,,,,,
2007-12-04,37.480,27.1031657019,,,561442901.79727780,15216879999.567189535746287820,,,,,,,,,,
2007-12-05,37.840,27.3634949349,,,561442901.83356020,15363040000.558182455534230980,,,,,,,,,,
2007-12-06,37.950,27.4430399783,,,561442901.80431830,15407699999.748668310478292890,,,,,,,,,,
2007-12-07,37.950,27.4430399783,,,561442901.80431830,15407699999.748668310478292890,,,,,,,,,,
2007-12-10,37.890,27.3996517728,,,561442901.81006690,15383339999.906175865471600320,,,,,,,,,,
2007-12-11,36.470,26.3727975760,,,561442901.79510630,14806819999.524385477302328800,,,,,,,,,,
2007-12-12,37.090,26.8211423661,,,561442901.83264300,15058540000.489624499236602300,,,,,,,,,,
2007-12-13,36.960,26.7271345876,,,561442901.82637760,15005760000.366287962977877760,,,,,,,,,,
2007-12-14,36.310,26.2570956946,,,561442901.80689120,14741859999.797453488130627520,,,,,,,,,,
2007-12-17,35.440,25.6279667149,,,561442901.83048880,14388640000.428635248397243120,,,,,,,,,,
2007-12-18,35.110,25.3893315847,,,561442901.80442950,14254659999.788822526714428650,,,,,,,,,,
2007-12-19,35.500,25.6713549204,,,561442901.81150950,14412999999.942548476176343800,,,,,,,,,,
2007-12-20,36.420,26.3366407381,,,561442901.81949510,14786520000.176393263433333310,,,,,,,,,,
2007-12-21,37.190,26.8934560420,,,561442901.81466040,15099140000.045491498558136800,,,,,,,,,,
2007-12-24,36.980,26.7415973227,,,561442901.83259370,15013880000.495406611516886990,,,,,,,,,,
2007-12-26,37.470,27.0959343343,,,561442901.82116020,15212820000.204998661440654860,,,,,,,,,,
2007-12-27,37.140,26.8572992041,,,561442901.80867660,15078839999.893764499654294060,,,,,,,,,,
2007-12-28,37.490,27.1103970695,,,561442901.82729460,15220940000.390263718953174700,,,,,,,,,,
2007-12-31,36.740,26.5680445007,,,561442901.81387340,14916439999.993129239836011380,,,,,,,,,,
2008-01-02,36.300,26.2498643271,,,561442901.83154610,14737800000.491409223829129310,,,,,,,,,,
2008-01-03,35.940,25.9895350941,,,561442901.79368880,14591639999.500414905494116080,,,,,,,,,,
2008-01-04,34.770,25.1434650868,,,561442901.81667520,14116620000.059253185255407360,,,,,,,,,,
2008-01-07,35.340,25.5556530391,,,561442901.79224170,14348039999.468024437406750470,,,,,,,,,,
2008-01-08,35.290,25.5194962012,,,561442901.83028280,14327740000.448606441721699360,,,,,,,,,,
2008-01-09,35.380,25.5845785094,,,561442901.79243200,14364279999.453830486760860800,,,,,,,,,,
2008-01-10,36.970,26.7343659551,,,561442901.80216430,15009819999.672333697416622930,,,,,,,,,,
2008-01-11,36.000,26.0329232996,,,561442901.83115140,14616000000.475216786155159440,,,,,,,,,,
2008-01-14,36.640,26.4957308249,,,561442901.83207480,14875840000.493408961882502520,,,,,,,,,,
2008-01-15,35.990,26.0256919320,,,561442901.81251790,14611939999.980715286635582800,,,,,,,,,,
2008-01-16,35.670,25.7942881693,,,561442901.81824560,14482020000.107833938961780080,,,,,,,,,,
2008-01-17,35.350,25.5628844067,,,561442901.81122350,14352099999.962524395198597450,,,,,,,,,,
2008-01-18,33.660,24.3407832851,,,561442901.80772770,13665959999.859578974172267270,,,,,,,,,,
2008-01-22,32.840,23.7478111433,,,561442901.79231300,13333039999.510178203681452900,,,,,,,,,,
2008-01-23,33.430,24.1744618307,,,561442901.82063450,13572580000.180376257905579150,,,,,,,,,,
2008-01-24,33.600,24.2973950796,,,561442901.82773950,13641600000.345663574090564200,,,,,,,,,,
2008-01-25,33.190,24.0009090087,,,561442901.81351550,13475140000.006673731367084850,,,,,,,,,,
2008-01-28,33.520,24.2395441389,,,561442901.82742260,13609120000.317909583123399140,,,,,,,,,,
2008-01-29,33.480,24.2106186686,,,561442901.79406600,13592879999.528370732300527600,,,,,,,,,,
2008-01-30,34.180,24.7168143994,,,561442901.82191340,13877080000.192789619579811960,,,,,,,,,,
2008-01-31,33.860,24.4854106368,,,561442901.82803600,13747160000.376050838853324800,,,,,,,,,,
2008-02-01,34.460,24.9192926918,,,561442901.82892190,13990760000.408438356542970420,,,,,,,,,,
2008-02-04,34.460,24.9192926918,,,561442901.82892190,13990760000.408438356542970420,,,,,,,,,,
2008-02-05,33.590,24.2901637120,,,561442901.79424670,13637539999.522590882715750400,,,,,,,,,,
2008-02-06,33.630,24.3190891823,,,561442901.79444440,13653779999.508394066278814120,,,,,,,,,,
2008-02-07,32.420,23.4440937048,,,561442901.81891950,13162520000.137575119487963600,,,,,,,,,,
2008-02-08,32.000,23.1403762663,,,561442901.83202530,12992000000.436399041381137390,,,,,,,,,,
2008-02-11,31.860,23.0391371201,,,561442901.80370570,12935159999.762415236605954570,,,,,,,,,,
2008-02-12,31.850,23.0319057525,,,561442901.83180440,12931100000.400228547814811000,,,,,,,,,,
2008-02-13,32.680,23.6321092619,,,561442901.81929700,13268080000.111820993846884300,,,,,,,,,,
2008-02-14,31.540,22.8077333575,,,561442901.81009400,12805239999.945678054010605000,,,,,,,,,,
2008-02-15,30.650,22.1641416425,,,561442901.81513510,12443900000.006874706673401750,,,,,,,,,,
2008-02-19,30.930,22.3666199349,,,561442901.82300500,12557580000.222527184422374500,,,,,,,,,,
